sensor,bucket,timestamp,value,type
['kitchen_PIR'],1_5_9,1733444799636.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733444861137.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733478202506.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733478390115.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733478808185.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733478824984.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733478833430.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733478858731.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733479009818.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733479019533.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733479028901.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733479035501.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733479042690.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733479052558.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733479062060.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733479107343.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733479129388.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733479145450.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733482727663.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733482741953.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733482774539.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733486896793.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733487806913.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733487858271.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733487870165.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733488307860.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733488317388.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733488363737.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733488365586.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733488369569.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733488375160.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733488395352.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733488742952.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733488806735.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733489083797.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733489390795.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733489585589.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733489618877.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733489665683.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733489924665.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733490103687.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733490209606.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733490374365.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733490450389.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733490466602.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733490509198.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733490850268.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733490979811.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733490989490.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733490996704.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491018553.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491149110.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491194607.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491202920.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491340751.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491403777.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491485527.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491584493.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491599171.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491617362.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491669520.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491771526.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491785098.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491815055.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491869515.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491902884.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491909895.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491915769.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491928465.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733491934451.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733492071985.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733492556204.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733492562389.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733492571435.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733492585569.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733492596145.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733492881259.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733492905208.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733492936231.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733492964882.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733492974555.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733492978391.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733492979496.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733492989368.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733492996236.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493002007.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493040352.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493047593.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493072620.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493079385.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493519219.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493524213.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493538549.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493574186.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493584047.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493595928.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493604268.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493626344.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493645570.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493652169.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493971513.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493977544.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733493998357.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733494066404.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733494072606.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733494091623.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733494105007.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733494134971.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733494145082.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733494162156.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733494194601.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733494206331.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733494233544.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733494241182.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733494254470.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733494274006.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495072538.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495098705.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495149604.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495248468.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495302592.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495359549.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495396844.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495416147.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495447127.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495456341.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495473788.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495500334.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495517533.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495524355.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495559610.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495565653.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495608279.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495621717.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495669692.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495846153.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495868101.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495885949.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495911817.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495920677.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495932379.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495949817.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495965724.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733495991063.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496087686.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496284308.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496379852.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496394945.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496405297.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496419657.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496424329.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496437507.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496446061.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496455280.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496461839.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496480945.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496484936.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496489965.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496502311.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496524992.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496544199.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496560279.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496566076.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496600643.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496605084.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496620406.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496632186.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496638934.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496651202.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496704033.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496711549.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496760308.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496777449.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496788404.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733496795612.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733497090931.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733497126872.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733497132804.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733497147294.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733497148513.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733497155748.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733497179181.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733497211597.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733497220234.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733497229541.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733497239677.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733497246386.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733497259138.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733497268427.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499674334.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499703448.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499725065.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499737707.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499759435.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499772328.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499802904.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499803932.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499816565.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499821700.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499832301.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499849240.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499876092.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499898578.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499914085.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499932718.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733499982849.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500012602.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500045717.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500080902.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500092273.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500099734.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500119056.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500139526.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500158145.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500426804.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500436003.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500809879.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500879333.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500885632.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500939278.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500965211.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500972289.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733500982192.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501031197.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501037033.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501059316.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501071228.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501080171.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501119833.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501141124.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501148185.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501155359.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501171660.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501180401.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501209973.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501244698.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501260802.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501267390.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501281175.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501499615.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501513960.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501534263.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501551374.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501562112.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501919132.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501933026.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501940387.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501957651.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501965844.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733501971094.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502056581.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502083673.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502098563.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502142872.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502150842.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502187166.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502203732.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502421008.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502431013.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502450753.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502458846.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502464287.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502556052.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502573521.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502585539.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502610941.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502617350.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502628952.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502639713.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502640906.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502653736.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502675737.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502686894.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502715631.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502750671.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502771063.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502776822.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502786612.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502796687.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502958886.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502981775.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733502997693.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503003161.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503014096.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503028601.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503063751.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503069366.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503098564.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503107737.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503135858.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503151147.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503161909.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503168531.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503179915.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503191626.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503202110.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503235321.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503244997.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503273308.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503276720.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503285178.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503295659.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503325254.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503335526.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503343779.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503353034.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503361523.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503380832.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503416631.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503605225.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503642886.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503655472.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503665948.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503703595.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503714925.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503725746.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503738557.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503769622.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503785891.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503804611.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503824737.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503830953.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503839029.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503861869.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503875511.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503910834.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503965286.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503990856.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733503999583.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733504022097.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733504032655.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733504085625.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733504097630.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733504110783.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733505162974.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733505179449.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733505186133.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733505194370.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733505202587.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733505214617.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733505991321.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506002189.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506010024.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506041112.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506048816.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506078001.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506104001.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506120292.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506133366.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506147230.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506174217.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506187359.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506213848.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506221657.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506235454.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506246164.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506257712.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506263282.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506277413.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506285124.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506292073.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506299049.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506324052.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506348377.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506361306.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506394517.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506417593.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506425492.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506437240.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506445286.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506450732.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506464442.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506469121.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506514328.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506543800.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506590097.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506599382.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506608349.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506652174.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506686289.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506706571.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506739825.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506781826.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506785519.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506788304.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506793990.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506806029.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506817135.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506824026.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506851259.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506879744.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506902790.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506911414.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733506917031.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507042199.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507069071.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507087132.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507093312.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507112101.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507164867.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507177868.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507182803.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507206641.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507231930.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507253744.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507300706.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507318777.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507438948.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507445787.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507474791.0,kitchen,sensor
['kitchen_PIR'],1_5_9,1733507497953.0,kitchen,sensor
